word,disgust,surprise,neutral,anger,sad,happy,fear
offering , 0.019841272 , 0.035714287 , 0.003968254 , 0.011904763 , 0.02777778 , 0.043650795 , 0.019841272
offers , 1.6767272E-5 , 3.0181087E-5 , 0.0013447352 , 2.3474178E-5 , 1.0060363E-5 , 1.6767272E-5 , 3.3534543E-6
officers , 0.042857148 , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715 , 0.042857148 , 0.071428575
offices , 0.035714287 , 0.035714287 , 0.011904763 , 0.011904763 , 0.011904763 , 0.035714287 , 0.05952381
officials , 0.071428575 , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715 , 0.042857148 , 0.042857148
oklahoma , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
ones , 4.761905E-4 , 0.022380954 , 4.761905E-4 , 0.060476195 , 0.0138095245 , 0.027142858 , 0.02047619
ontario , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
onto , 0.0037993924 , 0.025075989 , 7.598784E-4 , 0.018996961 , 0.050911855 , 0.02355623 , 0.02355623
opening , 0.00487013 , 0.040584423 , 0.0016233767 , 0.021103898 , 0.017857144 , 0.03409091 , 0.030844158
opinions , 0.016483517 , 0.020146523 , 0.001831502 , 0.049450554 , 0.0091575105 , 0.0091575105 , 0.04578755
opportunity , 7.9365086E-4 , 0.03730159 , 7.9365086E-4 , 0.019841272 , 0.03730159 , 0.032539684 , 0.01825397
option , 0.004464286 , 0.03125 , 0.004464286 , 0.040178575 , 0.040178575 , 0.004464286 , 0.040178575
ordering , 0.011904763 , 0.05952381 , 0.011904763 , 0.035714287 , 0.05952381 , 0.011904763 , 0.011904763
oregon , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
origin , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.071428575 , 0.023809526
originally , 0.0059523815 , 0.017857144 , 0.0059523815 , 0.041666668 , 0.065476194 , 0.0059523815 , 0.029761905
orlando , 0.014285715 , 0.071428575 , 0.014285715 , 0.014285715 , 0.042857148 , 0.014285715 , 0.042857148
outdoors , 0.007936508 , 0.039682545 , 0.007936508 , 0.039682545 , 0.007936508 , 0.007936508 , 0.071428575
owned , 0.008928572 , 0.0625 , 0.008928572 , 0.008928572 , 0.026785716 , 0.008928572 , 0.0625
owner , 0.005102041 , 0.025510205 , 0.005102041 , 0.045918368 , 0.035714287 , 0.025510205 , 0.025510205
oz , 0.017857144 , 0.08928572 , 0.017857144 , 0.017857144 , 0.053571433 , 0.017857144 , 0.017857144
pain , 0.0023444828 , 0.02016255 , 1.5629885E-4 , 0.026727103 , 0.022663333 , 0.05267271 , 0.018912163
pair , 0.011363638 , 0.011363638 , 0.0016233767 , 0.017857144 , 0.043831173 , 0.06331169 , 0.0016233767
palm , 0.008928572 , 0.08035715 , 0.008928572 , 0.04464286 , 0.008928572 , 0.008928572 , 0.026785716
parent , 0.014285715 , 0.016883118 , 0.0012987013 , 0.03766234 , 0.032467537 , 0.027272727 , 0.01948052
paris , 0.005494506 , 0.049450554 , 0.005494506 , 0.038461544 , 0.02747253 , 0.016483517 , 0.02747253
parking , 0.0034013607 , 0.023809526 , 0.0034013607 , 0.057823133 , 0.023809526 , 0.030612247 , 0.017006803
parks , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.017857144 , 0.08928572 , 0.017857144
participants , 0.014285715 , 0.042857148 , 0.014285715 , 0.042857148 , 0.014285715 , 0.042857148 , 0.042857148
participation , 0.0071428576 , 0.021428574 , 0.0071428576 , 0.06428572 , 0.0071428576 , 0.05 , 0.021428574
partners , 0.011904763 , 0.011904763 , 0.011904763 , 0.083333336 , 0.011904763 , 0.035714287 , 0.035714287
partnership , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.08928572 , 0.053571433
party , 0.031216934 , 0.014285715 , 5.2910054E-4 , 0.031216934 , 0.01005291 , 0.03862434 , 0.01957672
passed , 0.006283069 , 0.013558202 , 3.3068785E-4 , 0.008928572 , 0.009589947 , 0.09821429 , 0.007605821
patient , 0.052123554 , 0.013513515 , 0.001930502 , 0.032818533 , 0.013513515 , 0.021235522 , 0.01737452
pattern , 0.003968254 , 0.02777778 , 0.003968254 , 0.019841272 , 0.019841272 , 0.051587302 , 0.035714287
patterns , 0.0071428576 , 0.021428574 , 0.0071428576 , 0.035714287 , 0.0071428576 , 0.06428572 , 0.035714287
pay , 1.1057055E-5 , 7.739939E-5 , 8.867758E-4 , 1.7027864E-4 , 1.5701019E-4 , 5.97081E-5 , 7.739939E-5
payment , 3.501401E-6 , 1.0504202E-5 , 0.0014040618 , 1.7507004E-5 , 3.501401E-6 , 3.501401E-6 , 3.501401E-6
payments , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287
peace , 0.0021910607 , 0.015337424 , 4.382121E-4 , 0.015337424 , 0.00832603 , 0.084574945 , 0.018843122
perfect , 5.1759835E-4 , 0.024327124 , 5.1759835E-4 , 0.011904763 , 0.009834369 , 0.088509314 , 0.009834369
perform , 0.0037593986 , 0.048872184 , 0.0037593986 , 0.011278195 , 0.041353386 , 0.011278195 , 0.041353386
performed , 0.035714287 , 0.021428574 , 0.0071428576 , 0.0071428576 , 0.0071428576 , 0.07857143 , 0.021428574
permalink , 0.005102041 , 0.035714287 , 0.005102041 , 0.035714287 , 0.045918368 , 0.025510205 , 0.0153061235
permanent , 0.0071428576 , 0.06428572 , 0.0071428576 , 0.0071428576 , 0.035714287 , 0.021428574 , 0.035714287
permit , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526
personnel , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
pet , 0.0047619054 , 0.042857148 , 0.0047619054 , 0.052380957 , 0.023809526 , 0.014285715 , 0.023809526
peter , 0.003968254 , 0.06746032 , 0.003968254 , 0.019841272 , 0.011904763 , 0.035714287 , 0.019841272
pets , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.071428575
pharmacy , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715 , 0.12857144 , 0.014285715
philadelphia , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715 , 0.042857148 , 0.1
philosophy , 0.007936508 , 0.08730159 , 0.007936508 , 0.007936508 , 0.039682545 , 0.007936508 , 0.023809526
phoenix , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715 , 0.042857148 , 0.042857148 , 0.071428575
physics , 0.035714287 , 0.011904763 , 0.011904763 , 0.083333336 , 0.011904763 , 0.035714287 , 0.011904763
pic , 0.010204082 , 0.030612247 , 0.010204082 , 0.05102041 , 0.05102041 , 0.030612247 , 0.010204082
pieces , 0.011066399 , 0.0331992 , 0.0010060363 , 0.0090543255 , 0.013078471 , 0.06539236 , 0.015090544
pink , 0.0024630544 , 0.01724138 , 0.0024630544 , 0.01724138 , 0.012315271 , 0.07635468 , 0.027093597
placed , 0.003968254 , 0.019841272 , 0.003968254 , 0.02777778 , 0.019841272 , 0.02777778 , 0.05952381
planet , 0.0037593986 , 0.041353386 , 0.0037593986 , 0.011278195 , 0.02631579 , 0.06390978 , 0.011278195
plants , 0.005494506 , 0.038461544 , 0.005494506 , 0.005494506 , 0.016483517 , 0.060439564 , 0.038461544
plastic , 0.007936508 , 0.039682545 , 0.007936508 , 0.023809526 , 0.039682545 , 0.007936508 , 0.05555556
play , 3.5299006E-5 , 1.6818936E-4 , 8.3264126E-4 , 7.267442E-5 , 7.6827244E-5 , 1.557309E-4 , 9.759137E-5
played , 0.0041208793 , 0.023351649 , 0.0013736265 , 0.06456044 , 0.015109891 , 0.028846154 , 0.0123626385
policies , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.071428575
political , 0.010822511 , 0.006493507 , 0.0021645024 , 0.041125543 , 0.036796536 , 0.01948052 , 0.036796536
poor , 0.009821429 , 0.004464286 , 8.928572E-4 , 0.029464286 , 0.075892866 , 0.009821429 , 0.016964287
popular , 2.5693732E-6 , 2.8263104E-5 , 0.0010303186 , 7.7081195E-6 , 1.2846866E-5 , 3.2117165E-4 , 3.8540595E-5
porn , 1.2844612E-4 , 1.5664162E-5 , 0.0012562657 , 1.5664162E-5 , 1.5664162E-5 , 3.1328323E-6 , 9.398496E-6
porno , 0.13945578 , 0.0034013607 , 0.0034013607 , 0.0034013607 , 0.0034013607 , 0.0034013607 , 0.0034013607
portable , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
portfolio , 0.014285715 , 0.12857144 , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715
positions , 0.011904763 , 0.035714287 , 0.011904763 , 0.035714287 , 0.05952381 , 0.011904763 , 0.035714287
positive , 4.302926E-4 , 0.008175559 , 4.302926E-4 , 0.017641997 , 0.020223752 , 0.082185894 , 0.015920827
postal , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
posters , 0.017857144 , 0.125 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144
posting , 7.36377E-4 , 0.03460972 , 7.36377E-4 , 0.01251841 , 0.018409425 , 0.02724595 , 0.05228277
powered , 3.518649E-6 , 3.518649E-6 , 0.0014109783 , 3.518649E-6 , 1.05559475E-5 , 1.05559475E-5 , 3.518649E-6
powerful , 0.010204082 , 0.018367348 , 0.0020408165 , 0.018367348 , 0.018367348 , 0.067346945 , 0.018367348
pr , 0.011904763 , 0.05952381 , 0.011904763 , 0.035714287 , 0.05952381 , 0.011904763 , 0.011904763
practical , 0.007936508 , 0.039682545 , 0.007936508 , 0.039682545 , 0.023809526 , 0.023809526 , 0.039682545
premium , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.071428575 , 0.023809526 , 0.023809526
prepared , 0.03495441 , 0.016717326 , 0.0015197569 , 0.028875383 , 0.019756839 , 0.013677813 , 0.03495441
prescription , 0.0047619054 , 0.033333335 , 0.0047619054 , 0.014285715 , 0.014285715 , 0.0047619054 , 0.09047619
presence , 0.0026881723 , 0.020353302 , 3.840246E-4 , 0.011904762 , 0.0042242706 , 0.09254993 , 0.012672811
presentation , 0.00974026 , 0.10064935 , 0.0032467535 , 0.0032467535 , 0.00974026 , 0.022727275 , 0.00974026
pressure , 4.5303538E-4 , 0.007701601 , 1.5101179E-4 , 0.12065842 , 0.0031712474 , 0.007097554 , 0.004379342
pretty , 7.3561874E-5 , 0.035824627 , 7.3561874E-5 , 0.020965133 , 0.034206267 , 0.030822422 , 0.021259379
prevention , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
preview , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526
previously , 0.0020408165 , 0.03469388 , 0.0020408165 , 0.022448981 , 0.018367348 , 0.05102041 , 0.022448981
prime , 0.026785716 , 0.04464286 , 0.008928572 , 0.008928572 , 0.0625 , 0.026785716 , 0.008928572
principal , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
principles , 0.05102041 , 0.030612247 , 0.010204082 , 0.010204082 , 0.030612247 , 0.05102041 , 0.010204082
printed , 0.011904763 , 0.035714287 , 0.011904763 , 0.035714287 , 0.011904763 , 0.05952381 , 0.035714287
printers , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
prints , 0.011904763 , 0.011904763 , 0.011904763 , 0.035714287 , 0.011904763 , 0.107142866 , 0.011904763
priority , 0.016483517 , 0.016483517 , 0.005494506 , 0.060439564 , 0.02747253 , 0.02747253 , 0.016483517
problem , 1.8159806E-5 , 6.255045E-5 , 8.091203E-4 , 3.288943E-4 , 9.483454E-5 , 4.237288E-5 , 8.272801E-5
problems , 0.014637003 , 0.008782202 , 5.8548007E-4 , 0.028688526 , 0.03922717 , 0.026346605 , 0.027517565
procedure , 0.0059523815 , 0.017857144 , 0.0059523815 , 0.029761905 , 0.041666668 , 0.029761905 , 0.041666668
produce , 0.017857144 , 0.029761905 , 0.0059523815 , 0.0059523815 , 0.029761905 , 0.053571433 , 0.029761905
professionals , 0.011904763 , 0.083333336 , 0.011904763 , 0.011904763 , 0.035714287 , 0.011904763 , 0.035714287
profiles , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
profit , 0.05102041 , 0.010204082 , 0.010204082 , 0.030612247 , 0.010204082 , 0.010204082 , 0.071428575
promote , 0.010204082 , 0.05102041 , 0.010204082 , 0.071428575 , 0.010204082 , 0.030612247 , 0.010204082
promotion , 0.010204082 , 0.030612247 , 0.010204082 , 0.05102041 , 0.010204082 , 0.071428575 , 0.010204082
proof , 0.005494506 , 0.038461544 , 0.005494506 , 0.016483517 , 0.016483517 , 0.02747253 , 0.060439564
proper , 0.004201681 , 0.029411767 , 0.004201681 , 0.046218492 , 0.029411767 , 0.03781513 , 0.012605043
proposal , 0.006493507 , 0.032467537 , 0.006493507 , 0.006493507 , 0.01948052 , 0.084415585 , 0.01948052
protect , 7.680492E-4 , 0.0069124424 , 7.680492E-4 , 0.0069124424 , 0.0069124424 , 0.103686646 , 0.020737328
protected , 0.006493507 , 0.032467537 , 0.006493507 , 0.05844156 , 0.006493507 , 0.032467537 , 0.032467537
protection , 0.007936508 , 0.007936508 , 0.007936508 , 0.007936508 , 0.007936508 , 0.071428575 , 0.071428575
protocol , 0.011904763 , 0.083333336 , 0.011904763 , 0.035714287 , 0.011904763 , 0.011904763 , 0.035714287
providers , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526
provision , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
purchase , 0.0035714288 , 0.025 , 0.0035714288 , 0.017857144 , 0.017857144 , 0.046428572 , 0.046428572
purposes , 0.04464286 , 0.04464286 , 0.008928572 , 0.026785716 , 0.026785716 , 0.008928572 , 0.026785716
pussy , 0.008928572 , 0.026785716 , 0.008928572 , 0.026785716 , 0.008928572 , 0.08035715 , 0.026785716
quantity , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
quarter , 0.0047619054 , 0.023809526 , 0.0047619054 , 0.09047619 , 0.0047619054 , 0.023809526 , 0.014285715
queen , 0.030612247 , 0.030612247 , 0.010204082 , 0.071428575 , 0.010204082 , 0.030612247 , 0.010204082
query , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
quickly , 6.0024014E-4 , 0.064225696 , 6.0024014E-4 , 0.015006003 , 0.019807925 , 0.012605043 , 0.033013206
race , 0.0053763445 , 0.031490017 , 7.680492E-4 , 0.011520738 , 0.02841782 , 0.029953917 , 0.03917051
racing , 0.002747253 , 0.024725277 , 0.002747253 , 0.019230772 , 0.013736265 , 0.035714287 , 0.057692308
rain , 0.001133787 , 0.023809526 , 0.001133787 , 0.028344672 , 0.032879822 , 0.035147395 , 0.0260771
rank , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526
rape , 0.035714287 , 0.0071428576 , 0.0071428576 , 0.021428574 , 0.0071428576 , 0.06428572 , 0.035714287
rare , 0.004464286 , 0.049107146 , 0.004464286 , 0.004464286 , 0.02232143 , 0.058035716 , 0.02232143
rates , 3.5360679E-6 , 3.5360679E-6 , 0.0014179633 , 3.5360679E-6 , 3.5360679E-6 , 3.5360679E-6 , 1.0608204E-5
ratings , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526
ray , 0.011904763 , 0.035714287 , 0.011904763 , 0.035714287 , 0.05952381 , 0.035714287 , 0.011904763
reach , 9.784736E-4 , 0.03033268 , 9.784736E-4 , 0.014677105 , 0.034246575 , 0.036203522 , 0.03033268
readers , 6.21118E-4 , 0.020496896 , 6.21118E-4 , 0.010559007 , 0.0068322984 , 0.096273296 , 0.010559007
reading , 0.00599233 , 0.04482263 , 2.3969321E-4 , 0.02325024 , 0.03139981 , 0.015100671 , 0.02325024
reality , 0.0027124775 , 0.058770344 , 9.041592E-4 , 0.015370706 , 0.017179025 , 0.024412297 , 0.028028935
reasonable , 0.014285715 , 0.014285715 , 0.014285715 , 0.042857148 , 0.042857148 , 0.042857148 , 0.042857148
reasons , 0.0016872892 , 0.024184477 , 5.624297E-4 , 0.029808776 , 0.034308214 , 0.014060743 , 0.04105737
recipe , 0.0047619054 , 0.061904766 , 0.0047619054 , 0.033333335 , 0.023809526 , 0.023809526 , 0.014285715
recipes , 0.0059523815 , 0.053571433 , 0.0059523815 , 0.041666668 , 0.041666668 , 0.017857144 , 0.0059523815
recommendations , 0.014285715 , 0.071428575 , 0.014285715 , 0.014285715 , 0.042857148 , 0.014285715 , 0.042857148
recorded , 0.023809526 , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526
recording , 0.008928572 , 0.0625 , 0.008928572 , 0.008928572 , 0.04464286 , 0.026785716 , 0.026785716
recovery , 0.005494506 , 0.02747253 , 0.005494506 , 0.016483517 , 0.038461544 , 0.071428575 , 0.005494506
recreation , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287
reduced , 0.005102041 , 0.025510205 , 0.005102041 , 0.025510205 , 0.07653062 , 0.0153061235 , 0.0153061235
reduction , 0.017857144 , 0.08928572 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433
refer , 0.0059523815 , 0.041666668 , 0.0059523815 , 0.041666668 , 0.017857144 , 0.017857144 , 0.041666668
referred , 0.014285715 , 0.12857144 , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715
regions , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
regulation , 0.017857144 , 0.053571433 , 0.017857144 , 0.017857144 , 0.08928572 , 0.017857144 , 0.017857144
relationship , 0.0057263416 , 0.011151296 , 3.0138638E-4 , 0.028631708 , 0.034056664 , 0.034056664 , 0.030440025
relationships , 0.0068681324 , 0.015109891 , 0.0013736265 , 0.03159341 , 0.026098901 , 0.017857144 , 0.050824177
relative , 0.033834588 , 0.0037593986 , 0.0012531329 , 0.036340855 , 0.036340855 , 0.018796993 , 0.018796993
release , 3.1746033E-6 , 3.4920635E-5 , 0.001273016 , 3.4920635E-5 , 3.1746033E-6 , 3.4920635E-5 , 6.031746E-5
relief , 2.5601638E-4 , 0.007936507 , 2.5601638E-4 , 0.0028161805 , 0.0028161805 , 0.12570405 , 0.0043522785
religion , 0.0045592706 , 0.0075987848 , 0.0015197569 , 0.0106382985 , 0.0075987848 , 0.083586626 , 0.03495441
religious , 0.008241759 , 0.024725277 , 0.002747253 , 0.019230772 , 0.019230772 , 0.052197803 , 0.030219782
remain , 0.0041208793 , 0.023351649 , 0.0013736265 , 0.020604398 , 0.015109891 , 0.053571433 , 0.03159341
removal , 0.053571433 , 0.08928572 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144
removed , 0.0024131273 , 0.0062741316 , 4.826255E-4 , 0.1269305 , 0.0024131273 , 0.0033783787 , 0.0033783787
repair , 0.008928572 , 0.026785716 , 0.008928572 , 0.08035715 , 0.008928572 , 0.026785716 , 0.026785716
replacement , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
replies , 0.007936508 , 0.023809526 , 0.007936508 , 0.039682545 , 0.05555556 , 0.039682545 , 0.007936508
reported , 0.021428574 , 0.05 , 0.0071428576 , 0.035714287 , 0.0071428576 , 0.035714287 , 0.021428574
reporting , 0.017857144 , 0.08928572 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433
represent , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.053571433 , 0.017857144 , 0.053571433
representative , 0.014285715 , 0.071428575 , 0.014285715 , 0.014285715 , 0.014285715 , 0.042857148 , 0.042857148
requests , 0.0071428576 , 0.035714287 , 0.0071428576 , 0.07857143 , 0.021428574 , 0.021428574 , 0.0071428576
require , 0.0047619054 , 0.023809526 , 0.0047619054 , 0.033333335 , 0.033333335 , 0.042857148 , 0.023809526
reserve , 0.014285715 , 0.014285715 , 0.014285715 , 0.1 , 0.042857148 , 0.014285715 , 0.014285715
residential , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762
residents , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
respect , 0.01003542 , 0.011216057 , 5.9031876E-4 , 0.01475797 , 0.012396695 , 0.09149942 , 0.0053128693
respective , 0.014285715 , 0.071428575 , 0.014285715 , 0.042857148 , 0.042857148 , 0.014285715 , 0.014285715
returned , 0.010044644 , 0.016741073 , 0.0011160715 , 0.025669644 , 0.014508929 , 0.063616075 , 0.016741073
revenue , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
reviewed , 0.017857144 , 0.053571433 , 0.017857144 , 0.017857144 , 0.053571433 , 0.017857144 , 0.053571433
revised , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526
revision , 0.010204082 , 0.010204082 , 0.010204082 , 0.010204082 , 0.030612247 , 0.05102041 , 0.071428575
rich , 0.005434783 , 0.008540373 , 7.763976E-4 , 0.0131987585 , 0.008540373 , 0.104813665 , 0.005434783
ride , 0.002935421 , 0.04403131 , 9.784736E-4 , 0.016634053 , 0.018590998 , 0.020547947 , 0.04403131
rings , 0.004201681 , 0.029411767 , 0.004201681 , 0.029411767 , 0.03781513 , 0.029411767 , 0.029411767
rise , 0.0047619054 , 0.071428575 , 0.0047619054 , 0.042857148 , 0.0047619054 , 0.033333335 , 0.0047619054
risk , 0.002232143 , 0.006696429 , 0.002232143 , 0.011160715 , 0.03794643 , 0.024553573 , 0.06919643
roll , 0.0029761908 , 0.014880952 , 0.0029761908 , 0.0625 , 0.026785716 , 0.032738097 , 0.014880952
rose , 0.0026455028 , 0.039682545 , 0.0026455028 , 0.02910053 , 0.018518519 , 0.05555556 , 0.007936508
route , 0.019841272 , 0.02777778 , 0.003968254 , 0.035714287 , 0.003968254 , 0.011904763 , 0.05952381
row , 0.003968254 , 0.051587302 , 0.003968254 , 0.02777778 , 0.043650795 , 0.019841272 , 0.011904763
run , 2.0453117E-5 , 1.7778478E-4 , 6.309E-4 , 9.2825685E-5 , 2.1554437E-4 , 1.0541221E-4 , 1.9351793E-4
runs , 0.001984127 , 0.053571433 , 0.001984127 , 0.001984127 , 0.049603175 , 0.025793651 , 0.017857144
rural , 0.014285715 , 0.1 , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715 , 0.042857148
russia , 0.014285715 , 0.12857144 , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715
sa , 0.010204082 , 0.010204082 , 0.010204082 , 0.112244904 , 0.030612247 , 0.010204082 , 0.010204082
safe , 5.7603687E-4 , 0.014400923 , 5.7603687E-4 , 0.008640553 , 0.0017281106 , 0.08928572 , 0.030529955
safety , 0.0025510206 , 0.0127551025 , 0.0025510206 , 0.0025510206 , 0.0127551025 , 0.038265307 , 0.08418368
samples , 0.08928572 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433
save , 0.0015527952 , 0.023291927 , 0.0015527952 , 0.020186339 , 0.035714287 , 0.035714287 , 0.0326087
savings , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715 , 0.1 , 0.042857148 , 0.014285715
saying , 0.0038919416 , 0.028159343 , 2.2893774E-4 , 0.04601648 , 0.024496337 , 0.013507325 , 0.027701467
says , 2.3809525E-6 , 8.333334E-5 , 9.547619E-4 , 1.0238095E-4 , 6.904762E-5 , 1.2619047E-4 , 1.0238095E-4
scene , 0.03419453 , 0.049392097 , 7.598784E-4 , 0.020516718 , 0.012917933 , 0.017477205 , 0.011398178
scheme , 0.008928572 , 0.026785716 , 0.008928572 , 0.026785716 , 0.04464286 , 0.026785716 , 0.04464286
schools , 3.3852405E-6 , 1.6926204E-5 , 0.0013574815 , 1.0155721E-5 , 2.3696683E-5 , 1.0155721E-5 , 2.3696683E-5
scotland , 0.014285715 , 0.042857148 , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715 , 0.1
scott , 0.0071428576 , 0.035714287 , 0.0071428576 , 0.021428574 , 0.035714287 , 0.035714287 , 0.035714287
script , 0.006493507 , 0.045454547 , 0.006493507 , 0.045454547 , 0.006493507 , 0.05844156 , 0.006493507
seat , 0.023809526 , 0.035014007 , 0.0014005604 , 0.03781513 , 0.009803923 , 0.012605043 , 0.029411767
seattle , 0.008928572 , 0.026785716 , 0.008928572 , 0.026785716 , 0.04464286 , 0.026785716 , 0.04464286
secondary , 0.021594686 , 0.0049833893 , 0.0016611296 , 0.041528244 , 0.0049833893 , 0.068106316 , 0.008305648
secret , 0.0023809527 , 0.045238096 , 0.0023809527 , 0.030952383 , 0.011904763 , 0.030952383 , 0.030952383
secure , 0.002895753 , 0.00868726 , 9.65251E-4 , 9.65251E-4 , 0.002895753 , 0.122586876 , 0.00868726
security , 0.0034013607 , 0.010204082 , 0.0034013607 , 0.010204082 , 0.010204082 , 0.06462585 , 0.057823133
seeing , 0.014769066 , 0.042158972 , 2.6852847E-4 , 0.026047263 , 0.016917294 , 0.020139635 , 0.023899036
seeking , 0.005102041 , 0.025510205 , 0.005102041 , 0.025510205 , 0.045918368 , 0.045918368 , 0.0153061235
seem , 9.829621E-4 , 0.028505899 , 3.27654E-4 , 0.028505899 , 0.03178244 , 0.016055046 , 0.03833552
selected , 0.0013736265 , 0.0068681324 , 0.0013736265 , 0.0123626385 , 0.0041208793 , 0.114011 , 0.009615386
sell , 9.874918E-6 , 1.6458198E-5 , 0.0013199474 , 9.874918E-6 , 3.620803E-5 , 2.3041475E-5 , 2.9624754E-5
seller , 3.4674065E-6 , 3.4674065E-6 , 0.00139043 , 2.4271845E-5 , 3.4674065E-6 , 1.040222E-5 , 1.040222E-5
senate , 0.014285715 , 0.1 , 0.014285715 , 0.014285715 , 0.014285715 , 0.042857148 , 0.014285715
sense , 1.5165303E-4 , 0.029269034 , 1.5165303E-4 , 0.0101607535 , 0.022899607 , 0.051107068 , 0.029875645
separate , 3.4176352E-4 , 0.0010252906 , 3.4176352E-4 , 0.1349966 , 0.0030758718 , 0.0017088177 , 0.0030758718
sequence , 0.007936508 , 0.071428575 , 0.007936508 , 0.023809526 , 0.007936508 , 0.039682545 , 0.023809526
serial , 0.011904763 , 0.05952381 , 0.011904763 , 0.011904763 , 0.035714287 , 0.035714287 , 0.035714287
serve , 0.024725277 , 0.035714287 , 0.002747253 , 0.019230772 , 0.013736265 , 0.035714287 , 0.024725277
served , 0.056390982 , 0.02631579 , 0.0037593986 , 0.02631579 , 0.018796993 , 0.018796993 , 0.011278195
serving , 0.021008406 , 0.012605043 , 0.004201681 , 0.054621853 , 0.021008406 , 0.029411767 , 0.021008406
